Trade,Time
2997,20
2998,2
2999,25
3000,20
3001,45
3002,5
3003,29
3004,2
3005,70
3006,6
3007,4
3008,3
3009,76
3010,12
3011,96
3012,72
3013,12
3014,20
3015,73
3016,2
3017,4
3018,27
3019,6
3020,40
3021,36
3022,49
3023,2
3024,6
3025,91
3026,12
3027,12
3028,4
3029,36
3030,2
3031,67
3032,11
3033,13
3034,13
3035,40
3036,11
3037,11
3038,2
3039,2
3040,83
3041,46
3042,74
3043,3
3044,3
3045,25
3046,10
3047,49
3048,49
3049,3
3050,120
3051,3
3052,20
3053,44
3054,38
3055,44
3056,41
3057,13
3058,4
3059,19
3060,22
3061,11
3062,4
3063,33
3064,25
3065,49
3066,12
3067,33
3068,12
3069,39
3070,2
3071,2
3072,15
3073,3
3074,18
3075,10
3076,35
3077,40
3078,6
3079,16
3080,11
3081,92
3082,90
3083,57
3084,36
3085,16
3086,40
3087,3
3088,34
3089,2
3090,102
3091,31
3092,22
3093,5
3094,4
3095,13
3096,9
3097,34
3098,27
3099,17
3100,30
3101,13
3102,2
3103,2
3104,18
3105,44
3106,15
3107,37
3108,18
3109,5
3110,94
3111,54
3112,2
3113,13
3114,26
3115,37
3116,12
3117,18
3118,76
3119,5
3120,13
3121,3
3122,3
3123,19
3124,83
3125,25
3126,5
3127,6
3128,12
3129,86
3130,61
3131,4
3132,4
3133,6
3134,19
3135,13
3136,37
3137,4
3138,5
3139,58
3140,26
3141,27
3142,6
3143,5
3144,292
3145,38
3146,22
3147,20
3148,19
3149,35
3150,17
3151,6
3152,43
3153,9
3154,101
3155,31
3156,99
3157,2
3158,13
3159,5
3160,71
3161,2
3162,2
3163,4
3164,53
3165,19
3166,295
3167,12
3168,2
3169,18
3170,37
3171,24
3172,11
3173,19
3174,24
3175,3
3176,20
3177,6
3178,99
3179,4
3180,6
3181,64
3182,75
3183,43
3184,6
3185,89
3186,5
3187,2
3188,44
3189,5
3190,47
3191,13
3192,6
3193,13
3194,52
3195,103
3196,12
3197,2
3198,26
3199,6
3200,2
3201,2
3202,36
3203,21
3204,15
3205,46
3206,12
3207,2
3208,5
3209,5
3210,4
3211,18
3212,64
3213,34
3214,28
3215,43
3216,24
3217,2
3218,4
3219,49
3220,21
3221,3
3222,4
3223,9
3224,4
3225,12
3226,50
3227,50
3228,91
3229,33
3230,50
3231,4
3232,46
3233,6
3234,53
3235,61
3236,5
3237,16
3238,54
3239,5
3240,2
3241,18
3242,6
3243,29
3244,3
3245,15
3246,39
3247,23
3248,2
3249,12
3250,58
3251,41
3252,19
3253,3
3254,4
3255,58
3256,63
3257,74
3258,23
3259,35
3260,12
3261,18
3262,28
3263,2
3264,21
3265,2
3266,12
3267,55
3268,18
3269,1952
3270,27
3271,15
3272,119
3273,13
3274,15
3275,2
3276,26
3277,9
3278,69
3279,9
3280,9
3281,18
3282,82
3283,45
3284,12
3285,4
3286,33
3287,2
3288,67
3289,19
3290,3
3291,9
3292,3
3293,9
3294,2
3295,38
3296,2
3297,115
3298,2
3299,2
3300,2
3301,16
3302,44
3303,49
3304,31
3305,2
3306,40
3307,5
3308,60
3309,6
3310,12
3311,28
3312,13
3313,3
3314,2
3315,39
3316,40
3317,4
3318,12
3319,34
3320,43
3321,19
3322,87
3323,9
3324,57
3325,16
3326,44
3327,37
3328,20
3329,18
3330,12
3331,13
3332,34
3333,4
3334,35
3335,21
3336,6
3337,6
3338,46
3339,62
3340,25
3341,38
3342,51
3343,110
3344,3
3345,18
3346,6
3347,12
3348,14
3349,45
3350,34
3351,38
3352,18
3353,17
3354,13
3355,36
3356,2
3357,37
3358,39
3359,66
3360,4
3361,51
3362,24
3363,2
3364,18
3365,27
3366,32
3367,93
3368,5
3369,2
3370,21
3371,3
3372,41
3373,38
3374,6
3375,3
3376,12
3377,6
3378,6
3379,58
3380,34
3381,118
3382,18
3383,99
3384,98
3385,4
3386,32
3387,81
3388,13
3389,6
3390,68
3391,6
3392,55
3393,118
3394,3
3395,2
3396,27
3397,21
3398,18
3399,39
3400,12
3401,12
3402,4
3403,6
3404,15
3405,12
3406,63
3407,71
3408,15
3409,18
3410,27
3411,20
3412,102
3413,4
3414,63
3415,39
3416,18
3417,2
3418,53
3419,6
3420,37
3421,58
3422,39
3423,92
3424,9
3425,40
3426,2
3427,25
3428,6
3429,23
3430,18
3431,23
3432,18
3433,12
3434,4
3435,5
3436,84
3437,97
3438,33
3439,2
3440,5
3441,2
3442,3
3443,41
3444,4
3445,21
3446,34
3447,16
3448,2
3449,29
3450,36
3451,3
3452,3
3453,35
3454,34
3455,3
3456,13
3457,39
3458,15
3459,45
3460,12
3461,26
3462,68
3463,71
3464,40
3465,9
3466,6
3467,40
3468,52
3469,19
3470,81
3471,2
3472,43
3473,40
3474,6
3475,58
3476,9
3477,69
3478,6
3479,23
3480,3
3481,9
3482,39
3483,45
3484,22
3485,24
3486,25
3487,5
3488,9
3489,12
3490,6
3491,9
3492,6
3493,20
3494,91
3495,25
3496,5
3497,26
3498,11
3499,20
3500,17
3501,35
3502,15
3503,9
3504,13
3505,20
3506,4
3507,27
3508,18
3509,5
3510,49
3511,20
3512,9
3513,4
3514,63
3515,3
3516,6
3517,30
3518,67
3519,18
3520,2
3521,12
3522,13
3523,27
3524,18
3525,41
3526,25
3527,2
3528,18
3529,13
3530,12
3531,38
3532,12
3533,4
3534,3
3535,76
3536,41
3537,19
3538,20
3539,35
3540,84
3541,13
3542,63
3543,27
3544,5
3545,13
3546,19
3547,4
3548,19
3549,46
3550,33
3551,3
3552,98
3553,36
3554,45
3555,35
3556,20
3557,75
3558,3
3559,50
3560,3
3561,16
3562,6
3563,4
3564,9
3565,38
3566,23
3567,25
3568,99
3569,53
3570,63
3571,11
3572,4
3573,67
3574,3
3575,2
3576,3
3577,9
3578,23
3579,10
3580,6
3581,4
3582,3
3583,13
3584,59
3585,34
3586,91
3587,54
3588,45
3589,12
3590,5
3591,14
3592,21
3593,56
3594,50
3595,20
3596,68
3597,46
3598,40
3599,16
3600,14
3601,32
3602,6
3603,6
3604,71
3605,18
3606,39
3607,26
3608,2
3609,9
3610,71
3611,23
3612,34
3613,5
3614,3
3615,6
3616,12
3617,26
3618,26
3619,168
3620,3
3621,6
3622,10
3623,3
3624,21
3625,38
3626,3
3627,2
3628,4
3629,41
3630,3
3631,69
3632,18
3633,28
3634,19
3635,18
3636,28
3637,12
3638,68
3639,6
3640,9
3641,6
3642,57
3643,21
3644,21
3645,18
3646,4
3647,2
3648,12
3649,6
3650,46
3651,6
3652,5
3653,29
3654,85
3655,2
3656,67
3657,11
3658,31
3659,34
3660,14
3661,6
3662,4
3663,18
3664,13
3665,9
3666,2
3667,44
3668,6
3669,18
3670,53
3671,18
3672,83
3673,9
3674,6
3675,3
3676,6
3677,49
3678,12
3679,54
3680,19
3681,9
3682,19
3683,35
3684,19
3685,6
3686,18
3687,3
3688,3
3689,19
3690,37
3691,2
3692,21
3693,330
3694,3
3695,49
3696,4
3697,2
3698,18
3699,2
3700,4
3701,19
3702,19
3703,6
3704,94
3705,59
3706,20
3707,62
3708,23
3709,31
3710,68
3711,38
3712,61
3713,18
3714,3
3715,12
3716,3
3717,6
3718,96
3719,2
3720,13
3721,39
3722,25
3723,15
3724,6
3725,16
3726,19
3727,72
3728,6
3729,88
3730,20
3731,2
3732,3
3733,23
3734,15
3735,53
3736,40
3737,5
3738,20
3739,5
3740,4
3741,36
3742,22
3743,18
3744,11
3745,9
3746,19
3747,12
3748,24
3749,16
3750,51
3751,12
3752,21
3753,3
3754,2
3755,33
3756,19
3757,19
3758,43
3759,6
3760,37
3761,43
3762,11
3763,24
3764,21
3765,39
3766,56
3767,4
3768,22
3769,29
3770,17
3771,85
3772,19
3773,4
3774,18
3775,2
3776,6
3777,18
3778,3
3779,21
3780,84
3781,9
3782,6
3783,69
3784,6
3785,20
3786,3
3787,34
3788,101
3789,40
3790,48
3791,50
3792,20
3793,74
3794,9
3795,37
3796,9
3797,18
3798,16
3799,38
3800,12
3801,20
3802,33
3803,13
3804,16
3805,21
3806,25
3807,26
3808,55
3809,96
3810,37
3811,29
3812,2
3813,37
3814,23
3815,11
3816,33
3817,3
3818,39
3819,9
3820,18
3821,19
3822,26
3823,45
3824,76
3825,16
3826,66
3827,35
3828,35
3829,36
3830,13
3831,75
3832,2
3833,36
3834,12
3835,46
3836,6
3837,4
3838,11
3839,24
3840,11
3841,51
3842,76
3843,49
3844,22
3845,2
3846,4
3847,18
3848,42
3849,18
3850,27
3851,62
3852,6
3853,5
3854,36
3855,100
3856,13
3857,3
3858,9
3859,20
3860,12
3861,12
3862,4
3863,71
3864,41
3865,18
3866,6
3867,21
3868,55
3869,15
3870,17
3871,19
3872,15
3873,9
3874,28
3875,6
3876,23
3877,18
3878,41
3879,12
3880,12
3881,9
3882,76
3883,3
3884,5
3885,18
3886,45
3887,2
3888,6
3889,18
3890,287
3891,38
3892,20
3893,10
3894,2
3895,12
3896,29
3897,57
3898,6
3899,6
3900,41
3901,3
3902,60
3903,4
3904,3
3905,15
3906,6
3907,26
3908,5
3909,5
3910,25
3911,72
3912,16
3913,10
3914,2
3915,53
3916,18
3917,13
3918,26
3919,92
3920,6
3921,16
3922,6
3923,6
3924,12
3925,23
3926,12
3927,51
3928,38
3929,33
3930,63
3931,29
3932,9
3933,2
3934,38
3935,9
3936,18
3937,43
3938,4
3939,13
3940,51
3941,6
3942,25
3943,62
3944,11
3945,23
3946,21
3947,6
3948,35
3949,5
3950,85
3951,12
3952,90
3953,16
3954,29
3955,16
3956,45
3957,27
3958,12
3959,4
3960,4
3961,34
3962,26
3963,45
3964,63
3965,74
3966,16
3967,43
3968,5
3969,13
3970,69
3971,9
3972,65
3973,20
3974,4
3975,99
3976,18
3977,13
3978,5
3979,20
3980,20
3981,69
3982,4
3983,68
3984,10
3985,53
3986,16
3987,4
3988,61
3989,9
3990,16
3991,6
3992,50
3993,6
3994,13
3995,2
3996,11
3997,63
3998,6
3999,18
4000,2
4001,9
4002,74
4003,27
4004,4
4005,13
4006,6
4007,20
4008,13
4009,3
4010,18
4011,21
4012,175
4013,64
4014,20
4015,20
4016,15
4017,21
4018,14
4019,16
4020,3
4021,18
4022,22
4023,18
4024,44
4025,16
4026,3
4027,10
4028,24
4029,83
4030,33
4031,2
4032,4
4033,49
4034,18
4035,21
4036,31
4037,20
4038,25
4039,29
4040,4
4041,6
4042,39
4043,45
4044,15
4045,43
4046,9
4047,4
4048,20
4049,26
4050,22
4051,26
4052,2
4053,18
4054,4
4055,12
4056,93
4057,39
4058,6
4059,3
4060,84
4061,6
4062,14
4063,12
4064,16
4065,38
4066,11
4067,28
4068,9
4069,21
4070,76
4071,68
4072,61
4073,2
4074,2
4075,75
4076,39
4077,6
4078,25
4079,6
4080,22
4081,6
4082,16
4083,56
4084,9
4085,2
4086,29
4087,26
4088,24
4089,19
4090,13
4091,6
4092,4
4093,6
4094,5
4095,6
4096,6
4097,58
4098,3
4099,18
4100,12
4101,4
4102,38
4103,22
4104,24
4105,38
4106,18
4107,19
4108,20
4109,75
4110,3
4111,18
4112,12
4113,21
4114,13
4115,101
4116,34
4117,2
4118,40
4119,39
4120,3
4121,3
4122,13
4123,101
4124,28
4125,59
4126,3
4127,26
4128,25
4129,14
4130,50
4131,6
4132,60
4133,18
4134,3
4135,13
4136,4
4137,6
4138,191
4139,21
4140,19
4141,13
4142,16
4143,26
4144,3
4145,20
4146,24
4147,18
4148,9
4149,21
4150,72
4151,38
4152,10
4153,12
4154,45
4155,21
4156,10
4157,9
4158,9
4159,14
4160,18
4161,15
4162,18
4163,45
4164,36
4165,44
4166,46
4167,33
4168,18
4169,6
4170,6
4171,9
4172,4
4173,2
4174,6
4175,18
4176,3
4177,51
4178,38
4179,10
4180,116
4181,12
4182,27
4183,55
4184,21
4185,41
4186,14
4187,21
4188,12
4189,42
4190,78
4191,6
4192,34
4193,34
4194,90
4195,42
4196,2
4197,18
4198,4
4199,18
4200,36
4201,3
4202,38
4203,18
4204,10
4205,6
4206,63
4207,12
4208,22
4209,3
4210,39
4211,3
4212,11
4213,20
4214,4
4215,3
4216,2
4217,54
4218,17
4219,49
4220,43
4221,51
4222,37
4223,15
4224,9
4225,2
4226,51
4227,69
4228,27
4229,6
4230,16
4231,14
4232,33
4233,5
4234,40
4235,11
4236,32
4237,9
4238,41
4239,34
4240,4
4241,5
4242,43
4243,2
4244,12
4245,5
4246,10
4247,5
4248,25
4249,32
4250,36
4251,6
4252,12
4253,20
4254,39
4255,5
4256,20
4257,13
4258,3
4259,101
4260,55
4261,29
4262,6
4263,23
4264,6
4265,36
4266,3
4267,20
4268,9
4269,21
4270,13
4271,49
4272,6
4273,13
4274,24
4275,47
4276,18
4277,2
4278,33
4279,6
4280,90
4281,62
4282,216
4283,39
4284,34
4285,61
4286,23
4287,2
4288,120
4289,2
4290,25
4291,19
4292,4
4293,3
4294,2
4295,20
4296,20
4297,22
4298,69
4299,3
4300,2
4301,55
4302,26
4303,12
4304,2
4305,99
4306,23
4307,5
4308,13
4309,26
4310,39
4311,9
4312,3
4313,74
4314,23
4315,38
4316,70
4317,19
4318,51
4319,6
4320,3
4321,19
4322,5
4323,50
4324,4
4325,6
4326,12
4327,20
4328,25
4329,26
4330,39
4331,53
4332,2
4333,6
4334,21
4335,15
4336,2
4337,21
4338,6
4339,3
4340,4
4341,33
4342,41
4343,59
4344,161
4345,53
4346,84
4347,6
4348,3
4349,10
4350,27
4351,2
4352,2
4353,25
4354,18
4355,6
4356,3
4357,82
4358,58
4359,6
4360,20
4361,46
4362,5
4363,23
4364,20
4365,5
4366,3
4367,25
4368,3
4369,13
4370,42
4371,2
4372,67
4373,3
4374,52
4375,20
4376,39
4377,13
4378,6
4379,6
4380,44
4381,32
4382,157
4383,9
4384,3
4385,68
4386,6
4387,86
4388,6
4389,2
4390,27
4391,11
4392,5
4393,18
4394,101
4395,4
4396,3
4397,4
4398,71
4399,24
4400,25
4401,29
4402,43
4403,23
4404,14
4405,3
4406,11
4407,9
4408,11
4409,19
4410,49
4411,6
4412,25
4413,15
4414,12
4415,68
4416,53
4417,26
4418,25
4419,49
4420,26
4421,2
4422,17
4423,21
4424,54
4425,3
4426,37
4427,51
4428,9
4429,19
4430,28
4431,16
4432,59
4433,6
4434,33
4435,2
4436,11
4437,77
4438,29
4439,6
4440,9
4441,3
4442,2
4443,41
4444,21
4445,6
4446,24
4447,9
4448,25
4449,33
4450,6
4451,96
4452,14
4453,6
4454,69
4455,56
4456,46
4457,18
4458,2
4459,4
4460,6
4461,6
4462,5
4463,3
4464,9
4465,53
4466,3
4467,45
4468,25
4469,39
4470,40
4471,15
4472,23
4473,6
4474,36
4475,4
4476,41
4477,19
4478,13
4479,40
4480,13
4481,2
4482,80
4483,84
4484,33
4485,500
4486,9
4487,32
4488,34
4489,56
4490,72
4491,93
4492,4
4493,2
4494,23
4495,22
4496,2
4497,19
4498,6
4499,35
4500,19
4501,51
4502,58
4503,4
4504,3
4505,32
4506,19
4507,49
4508,23
4509,61
4510,9
4511,6
4512,9
4513,46
4514,62
4515,12
4516,57
4517,13
4518,2
4519,19
4520,3
4521,37
4522,2
4523,13
4524,39
4525,5
4526,38
4527,5
4528,39
4529,29
4530,57
4531,4
4532,68
4533,40
4534,15
4535,3
4536,6
4537,72
4538,9
4539,56
4540,5
4541,18
4542,42
4543,20
4544,88
4545,9
4546,12
4547,5
4548,5
4549,5
4550,27
4551,6
4552,40
4553,13
4554,12
4555,6
4556,33
4557,18
4558,32
4559,28
4560,46
4561,4
4562,36
4563,45
4564,16
4565,13
4566,21
4567,65
4568,23
4569,85
4570,16
4571,2
4572,3
4573,42
4574,66
4575,2
4576,23
4577,33
4578,5
4579,101
4580,73
4581,9
4582,44
4583,2
4584,3
4585,2
4586,6
4587,10
4588,22
4589,4
4590,20
4591,54
4592,9
4593,26
4594,3
4595,2
4596,2
4597,12
4598,21
4599,6
4600,57
4601,3
4602,50
4603,18
4604,115
4605,6
4606,38
4607,51
4608,4
4609,18
4610,4
4611,54
4612,6
4613,58
4614,6
4615,23
4616,58
4617,6
4618,2
4619,23
4620,118
4621,39
4622,3
4623,19
4624,45
4625,25
4626,19
4627,6
4628,10
4629,19
4630,36
4631,3
4632,50
4633,12
4634,4
4635,43
4636,75
4637,13
4638,2
4639,4
4640,20
4641,6
4642,16
4643,2
4644,64
4645,5
4646,4
4647,62
4648,6
4649,54
4650,13
4651,5
4652,38
4653,6
4654,27
4655,6
4656,6
4657,50
4658,20
4659,3
4660,3
4661,59
4662,4
4663,6
4664,20
4665,13
4666,20
4667,46
4668,53
4669,9
4670,6
4671,6
4672,5
4673,57
4674,2
4675,18
4676,18
4677,3
4678,10
4679,28
4680,19
4681,2
4682,83
4683,20
4684,18
4685,23
4686,25
4687,14
4688,23
4689,4
4690,33
4691,22
4692,6
4693,41
4694,49
4695,6
4696,59
4697,35
4698,12
4699,2
4700,9
4701,18
4702,15
4703,50
4704,3
4705,21
4706,13
4707,21
4708,42
4709,27
4710,20
4711,10
4712,38
4713,2
4714,29
4715,2
4716,12
4717,18
4718,3
4719,57
4720,2
4721,47
4722,18
4723,12
4724,16
4725,18
4726,34
4727,2
4728,9
4729,6
4730,22
4731,39
4732,9
4733,20
4734,20
4735,20
4736,5
4737,6
4738,29
4739,23
4740,50
4741,2
4742,74
4743,34
4744,62
4745,9
4746,10
4747,6
4748,6
4749,9
4750,98
4751,29
4752,86
4753,12
4754,53
4755,91
4756,9
4757,18
4758,20
4759,20
4760,41
4761,9
4762,2
4763,2
4764,12
4765,20
4766,14
4767,67
4768,4
4769,100
4770,6
4771,2
4772,6
4773,2
4774,20
4775,4
4776,70
4777,25
4778,20
4779,57
4780,92
4781,68
4782,24
4783,9
4784,20
4785,15
4786,38
4787,33
4788,40
4789,43
4790,2
4791,33
4792,67
4793,81
4794,35
4795,66
4796,6
4797,67
4798,2
4799,12
4800,19
4801,21
4802,11
4803,57
4804,11
4805,39
4806,13
4807,26
4808,13
4809,20
4810,11
4811,3
4812,22
4813,18
4814,44
4815,86
4816,115
4817,6
4818,19
4819,26
4820,37
4821,22
4822,19
4823,12
4824,45
4825,24
4826,9
4827,6
4828,18
4829,2
4830,10
4831,22
4832,55
4833,4
4834,101
4835,20
4836,26
4837,16
4838,10
4839,9
4840,3
4841,158
4842,18
4843,41
4844,6
4845,26
4846,2
4847,15
4848,12
4849,12
4850,12
4851,57
4852,66
4853,62
4854,64
4855,9
4856,33
4857,23
4858,49
4859,37
4860,38
4861,18
4862,3
4863,55
4864,51
4865,26
4866,2
4867,2
4868,20
4869,2
4870,11
4871,25
4872,4
4873,38
4874,43
4875,9
4876,74
4877,55
4878,58
4879,98
4880,3
4881,72
4882,4
4883,5
4884,25
4885,5
4886,36
4887,86
4888,2
4889,3
4890,18
4891,5
4892,19
4893,35
4894,21
4895,33
4896,23
4897,32
4898,19
4899,11
4900,50
4901,12
4902,12
4903,9
4904,12
4905,18
4906,38
4907,36
4908,18
4909,20
4910,84
4911,94
4912,9
4913,6
4914,39
4915,66
4916,16
4917,11
4918,12
4919,72
4920,27
4921,3
4922,21
4923,36
4924,2
4925,4
4926,16
4927,12
4928,58
4929,4
4930,3
4931,45
4932,39
4933,5
4934,34
4935,50
4936,3
4937,12
4938,2
4939,3
4940,3
4941,2
4942,23
4943,6
4944,3
4945,13
4946,13
4947,39
4948,61
4949,22
4950,6
4951,2
4952,39
4953,15
4954,9
4955,22
4956,13
4957,95
4958,6
4959,20
4960,2
4961,20
4962,87
4963,18
4964,41
4965,15
4966,47
4967,36
4968,18
4969,84
4970,9
4971,34
4972,20
4973,20
4974,26
4975,71
4976,24
4977,102
4978,23
4979,6
4980,54
4981,22
4982,20
4983,84
4984,15
4985,12
4986,18
4987,9
4988,5
4989,40
4990,91
4991,2
4992,21
4993,53
4994,38
4995,11
4996,91
4997,6
4998,26
4999,39
5000,5
5001,12
5002,23
5003,3
5004,2
5005,33
5006,35
5007,6
5008,39
5009,12
5010,6
5011,6
5012,16
5013,53
5014,12
5015,18
5016,20
5017,76
5018,22
5019,103
5020,13
5021,52
5022,20
5023,52
5024,3
5025,14
5026,50
5027,5
5028,12
5029,5
5030,3
5031,25
5032,2
5033,19
5034,45
5035,5
5036,10
5037,3
5038,31
5039,22
5040,83
5041,36
5042,46
5043,4
5044,37
5045,6
5046,73
5047,186
5048,45
5049,68
5050,3
5051,6
5052,21
5053,83
5054,12
5055,17
5056,3
5057,103
5058,6
5059,4
5060,67
5061,20
5062,62
5063,38
5064,11
5065,3
5066,13
5067,6
5068,3
5069,9
5070,3
5071,72
5072,6
5073,3
5074,3
5075,12
5076,14
5077,84
5078,15
5079,49
5080,3
5081,19
5082,31
5083,18
5084,173
5085,18
5086,12
5087,37
5088,73
5089,6
5090,4
5091,48
5092,2
5093,12
5094,98
5095,19
5096,46
5097,6
5098,20
5099,18
5100,3
5101,70
5102,3
5103,42
5104,20
5105,19
5106,12
5107,25
5108,18
5109,19
5110,3
5111,19
5112,3
5113,18
5114,33
5115,2
5116,5
5117,2
5118,21
5119,30
5120,13
5121,46
5122,40
5123,6
5124,4
5125,2
5126,39
5127,50
5128,53
5129,6
5130,66
5131,6
5132,36
5133,25
5134,18
5135,40
5136,6
5137,19
5138,19
5139,34
5140,9
5141,21
5142,54
5143,21
5144,5
5145,13
5146,70
5147,68
5148,2
5149,13
5150,5
5151,2
5152,3
5153,27
5154,6
5155,22
5156,16
5157,25
5158,19
5159,21
5160,18
5161,21
5162,25
5163,22
5164,23
5165,11
5166,21
5167,9
5168,4
5169,39
5170,42
5171,45
5172,14
5173,33
5174,6
5175,13
5176,20
5177,20
5178,11
5179,47
5180,5
5181,15
5182,6
5183,20
5184,19
5185,20
5186,6
5187,3
5188,37
5189,9
5190,73
5191,4
5192,3
5193,18
5194,4
5195,6
5196,5
5197,13
5198,5
5199,9
5200,13
5201,9
5202,21
5203,3
5204,68
5205,2
5206,6
5207,18
5208,2
5209,4
5210,10
5211,50
5212,36
5213,4
5214,26
5215,5
5216,20
5217,21
5218,16
5219,50
5220,57
5221,6
5222,5
5223,27
5224,75
5225,68
5226,12
5227,95
5228,18
5229,33
5230,25
5231,34
5232,15
5233,9
5234,6
5235,32
5236,193
5237,77
5238,18
5239,3
5240,46
5241,96
5242,34
5243,19
5244,2
5245,25
5246,5
5247,62
5248,16
5249,69
5250,23
5251,41
5252,55
5253,10
5254,57
5255,6
5256,2
5257,113
5258,2
5259,39
5260,84
5261,5
5262,9
5263,2
5264,3
5265,3
5266,9
5267,5
5268,2
5269,6
5270,2
5271,164
5272,2
5273,11
5274,34
5275,36
5276,5
5277,12
5278,4
5279,21
5280,6
5281,3
5282,35
5283,28
5284,3
5285,12
5286,26
5287,34
5288,61
5289,3
5290,3
5291,4
5292,5
5293,36
5294,81
5295,3
5296,20
5297,37
5298,32
5299,6
5300,6
5301,10
5302,27
5303,26
